-0.009000000000000001 0.004708707579795093
-0.006 0.011824005550835022
-0.003 0.03487000004003422
0.0 0.1136101863195615
0.003 0.19751091612229646
0.006 0.21825002064304386
0.009000000000000001 0.22417007457726598
0.012 0.22829156120577643
0.015 0.22486006698897573
0.018000000000000002 0.2240600464554996
0.021 0.22146189613865072
0.024 0.21946004315099996
0.027 0.22070291967772615
0.03 0.214152926674522
0.033 0.1875897238648069
0.036000000000000004 0.09124610260697623
0.039 0.0239189313693971
0.042 0.007706265162599238
0.045 0.002964906666597214
