0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.03,0.095744,0.073872,4.0E+8,0.0017733687743952187,0.0032776807044959397,0.3006650800868732,0.2123925191186843,0.4557042725609681,24.642681123706257,0.376000077,36.16491199871414,0.035601911599999994,10.561232813127935,297
0.04,0.090439,0.072546,4.0E+8,0.00555067028610059,0.0080402228358423,1.0074114221751,0.5212390052481697,0.4594711724169269,25.62569402921329,0.34824227550000003,34.31970713849909,0.034495049599999994,10.095427591441993,292
0.05,0.085699,0.070997,4.0E+8,0.0025266664502116222,0.0014799039023071945,0.030207692085115756,0.17660078162461124,0.46254960691046054,26.54303510758777,0.322316192,32.9441048354625,0.045540773,7.077530106921988,293
0.06,0.08146,0.069237,4.0E+8,0.0007860411181356864,0.002734819600197607,0.10552925696485915,0.010798583536406059,0.46660226932657156,27.438355162069215,0.30155962160000005,31.508192129953787,0.05246064239999999,5.748302113814757,353
0.07,0.07767,0.067276,4.0E+8,0.003965829951283842,0.008581017930684274,0.5359306899346689,0.08941602247412861,0.4703206532875912,28.40263576459895,0.2793173868,30.18716039444556,0.06412096980000001,4.356100471830356,439
0.08,0.074283,0.065125,4.0E+8,0.002431411211878813,0.0009324968531212318,0.03682411322410151,0.06288574939035396,0.4753819383638338,29.09796314258002,0.26575055999999997,27.857370264247056,0.023782395600000002,11.174255296636305,331
0.09,0.071263,0.062794,4.0E+8,0.0017537109655313783,0.010189379105961266,0.7115756662976341,0.13754185529346596,0.4794829661889959,29.937729522593003,0.2515521424,25.53812477198103,0.0327124645,7.689794891485476,436
0.1,0.068577,0.060294,4.0E+8,0.004146653630112479,0.0011751014926619106,0.22179884809775396,0.029360638161411712,0.48512215948625914,28.198517563648085,0.060657444,23.66463826910074,0.030687771000000006,1.976599864486736,620
0.01,0.128798,0.095942,4.5E+8,0.002027042391707134,0.003830879424291084,0.3571971652470418,0.28035823520176917,0.49066316106995467,20.48200996791152,0.5282367315,36.856546132110246,0.0377493321,13.993273579004594,233
0.02,0.121823,0.095143,4.5E+8,0.001806657197460493,0.01991090685039077,2.662142699912662,1.2595446665082388,0.4943685980334044,21.258202122985786,0.5118706623,34.73428273706148,0.022409128350000005,22.84206035617623,422
0.03,0.115537,0.094113,4.5E+8,0.001703203827504122,0.001703203827504122,0.008048780121241994,0.025120542088849507,0.49566707176196767,22.173932325158543,0.4609534227,33.517056457619546,0.04446422679999999,10.366837700189135,348
0.04,0.109861,0.092861,4.5E+8,0.0034574429018789433,0.0017088356428635809,0.31260950622460926,0.11901746715321793,0.49891559203907143,22.999080036798528,0.428541054,32.01024327784891,0.046846879200000004,9.147696950536673,479
0.05,0.104729,0.091394,4.5E+8,0.00284591980800237,0.004197254581829813,0.44168388671893266,0.10443903283091638,0.5015768770804502,23.76915397657946,0.40361343990000004,30.807147258163894,0.055509521400000005,7.271066831788609,460
0.06,0.100083,0.089722,4.5E+8,0.0013691541216710734,0.005053764493479643,0.05730964316068288,0.013471908126810872,0.5058488377350339,24.470618943521814,0.3810344977999999,29.520779348574806,0.051800461699999995,7.355812772610866,223
0.07,0.095877,0.087853,4.5E+8,0.002884614480607139,0.003467909722720341,0.06312700215656275,0.06208380596021967,0.5097289568038037,25.286154987272635,0.3513167583,28.340208457977766,0.0657528685,5.342987558025699,577
0.08,0.092069,0.085796,4.5E+8,0.0010622246408619606,0.007124053420336099,1.1421356586532594,0.9347661912977451,0.5136576305326445,25.89019106961009,0.3278770704,27.419797093501508,0.07333642889999999,4.470862234744022,230
