0,1,2,3,4,5,6,7,8,9,10,11,12,13
600.0,10.0,0.0,11.708917156007582,16.350276350057868,2.6370319350606546,19.608868437565363,23.39424501572613,0.7638599999999999,0.239058,2547.983588511958,797.4181927349144,-0.0005413600000000001,0.0029449999999999997
600.0,10.0,200.0,11.110683409020856,25.100450496121624,2.718551339051425,16.465241874403134,23.848008691274277,0.0050401,-0.010094,16.81210180459655,-33.6702358317489,-0.45103333333333334,-0.09428
600.0,10.0,200.0,12.928700665726186,16.205270880451113,2.6477797154617733,19.219927220542257,22.50506363931885,0.78604,0.0013043,2621.9687114313356,4.350712165182294,0.0028018333333333333,-0.109965
600.0,10.0,200.0,10.285111989971659,25.151833238718556,2.7108094522869024,16.70787943594199,24.260067928190196,0.00206,0.18587,6.871476700356918,620.0006671336603,-0.44593333333333335,-0.0034251666666666666
1000.0,20.0,0.0,21.30399245478056,32.15513412369823,2.991031265784788,13.074174147999651,14.050206069689022,1.14975,0.39016666666666666,3835.0567044696463,1301.423171002891,0.0012095166666666669,0.0010060833333333334
1000.0,20.0,200.0,19.243993293140267,59.774750288869605,3.2466274358200984,9.442276218053632,14.279885760913912,0.005261,-0.00085277,17.548950932319293,-2.8445578571666834,-0.7860199999999999,-0.12326000000000001
1000.0,20.0,200.0,24.523425638376008,31.66029315739659,3.018277187957726,12.733446519524618,13.137343629118194,1.1953,0.0017041,3987.124320357584,5.684312351979719,0.0086594,-0.18144
1000.0,20.0,200.0,17.724659420574298,60.02465796430653,3.2339331738488086,9.569988516013781,14.279885760913912,0.00028176,0.27607,0.9398579005303713,920.8779478968612,-0.77789,-0.0017612
