D1 [cm],D2 [cm],D3 [cm],D4 [cm],setup length [m],Pz [eV/c],"f(x',y') [mrad^2]",x acceptance [mrad],y acceptance [mrad],beam ratio [-]
8.2,16.2,21.39,,0.9,700000000.0,1.1017223138775512e-06,16.096493110700948,22.28991752730515,3.882659007659007
8.2,15.83,20.91,,0.9,690000000.0,3.870616964923336e-07,16.345745202523783,22.501687626572,3.851687277300356
8.2,15.47,20.47,,0.9,680000000.0,3.4819485834775085e-07,16.58943363673564,22.716373457179635,3.8277801268498943
8.2,15.12,20.02,,0.9,670000000.0,3.871647148585431e-07,16.8401199016537,22.92292802200601,3.809259417442556
8.2,14.77,19.58,,0.9,660000000.0,4.728198138200185e-07,17.093822292623447,23.141005862388152,3.788847198861432
8.2,14.41,19.14,,0.9,650000000.0,6.380054972781065e-07,17.359101955792156,23.36448598130841,3.765223068552775
8.2,14.04,18.67,,0.9,640000000.0,7.071862717285155e-07,17.64539808018069,23.597891921655,3.731404777558624
8.2,13.7,18.25,,0.9,630000000.0,5.830458453010834e-07,17.916437734406728,23.82401990629219,3.714830245545608
8.2,19.1,24.97,,0.9,780000000.0,5.953062552596975e-07,14.409221902017292,20.745453288154348,4.049747376603188
8.2,19.47,25.41,,0.9,790000000.0,3.269815215975004e-07,14.22475106685633,20.564847820126133,4.067979498246561
8.2,20.2,26.31,,0.9,810000000.0,1.0884934080170705e-07,13.863216266173753,20.218812481746905,4.104604889141558
8.2,20.57,26.76,,0.9,820000000.0,2.4678424167162404e-07,13.688629311918232,20.046775810223856,4.124083474337281
8.2,2.51,4.81,,1.2,220000000.0,2.022740516528926,34.97202238209432,25.484199796126404,0.1078086143439769
8.2,26.12,33.47,,1.2,970000000.0,8.057323143798491e-15,11.50836274359368,17.787615866553352,4.368867008272212
8.2,25.75,33.02,,1.2,960000000.0,2.872850225694444e-11,11.632415664986429,17.922931395001495,4.353766742012753
8.2,25.37,32.57,,1.2,950000000.0,2.3677342883656508e-11,11.759172154280336,18.06032147372224,4.33878258505251
8.2,25.0,32.13,,1.2,940000000.0,1.45053060208239e-14,11.88872156614092,18.19983417928859,4.323574730354392
8.2,24.63,31.68,,1.2,930000000.0,6.012627399815007e-12,12.022120702091849,18.34114530262889,4.30798951290189
8.2,24.26,31.23,,1.2,920000000.0,2.6417083223062374e-11,12.156576707999028,18.485047650345056,4.292318387208899
8.2,13.34,17.79,,0.9,620000000.0,2.910141022372529e-07,18.21007138347982,24.0590248075278,3.688072984213586
8.2,23.89,30.78,,1.2,910000000.0,8.179027762347543e-24,12.295081967213116,18.630840250895314,4.276258186530312
8.2,23.15,29.89,,1.2,890000000.0,1.84473438820856e-12,12.580726327266628,18.929435271847723,4.24374977773036
8.2,22.78,29.44,,1.2,880000000.0,2.710974530424844e-20,12.729124236252549,19.08194635852857,4.227295534370296
8.2,22.39,28.99,,0.9,870000000.0,4.169338989087066e-07,12.882171075231875,19.24228170700419,4.2080369715131605
8.2,22.04,28.55,,0.9,860000000.0,1.4829273823688477e-07,13.033278303936047,19.391954493546788,4.195040238884236
8.2,21.67,28.09,,0.9,850000000.0,1.165184014615917e-07,13.194933145672062,19.553315373251063,4.174707414609091
8.2,21.29,27.65,,0.9,840000000.0,3.491667166950113e-07,13.355889947466832,19.722137003111715,4.155944986690328
8.2,20.92,27.18,,0.9,830000000.0,8.498348671795615e-07,13.52691856795022,19.88598700782182,4.135002235136343
8.2,23.52,30.34,,1.2,900000000.0,6.2422273288888895e-22,12.436779703175525,18.77895088261069,4.2603049124788255
8.2,12.99,17.34,,0.9,610000000.0,4.240178396775061e-07,18.51280468991052,24.296088329778907,3.662678885829082
8.2,19.83,25.84,,0.9,800000000.0,5.3420212578125e-07,14.048890137679122,20.39290326966216,4.081484592767955
8.2,12.28,16.45,,0.9,590000000.0,1.615400507210572e-07,19.14364112054113,24.7899738328054,3.607596100790877
8.2,5.19,7.08,,0.9,380000000.0,3.592733885041551e-06,29.30889622696809,27.11076684740512,2.879378087112708
8.2,4.9,6.63,,0.9,370000000.0,3.5018372834185536e-06,30.02161556320551,27.04791344667697,2.8707163323782243
8.2,4.56,6.21,,0.9,360000000.0,8.373787139660494e-06,30.78438615933998,26.98119025593586,2.786419964593684
8.2,4.27,5.77,,0.9,350000000.0,2.1947503575510207e-06,31.5649923191852,26.910656620021527,2.780561883067578
8.2,3.96,5.33,,0.9,340000000.0,1.1389694956747403e-06,32.39390994493035,26.836374789142766,2.727807518089299
8.2,3.67,4.89,,0.9,330000000.0,6.806695504692378e-06,33.031332578331444,26.75840978593272,2.7018770923003346
8.2,2.85,4.81,,1.2,310000000.0,0.0059710972347148,33.27312482175112,26.58766332421756,2.372065285624608
8.2,2.51,4.81,,1.2,300000000.0,0.0156646707387777,33.406509496993415,26.495079485238456,2.3751859987245805
8.2,2.51,4.81,,1.2,290000000.0,0.0430203000832342,33.54739768043707,26.397164190361263,5.603881409887623
8.2,2.51,4.81,,1.2,280000000.0,0.100643310255102,33.70570107858244,26.29206730769231,-5.166470736417836
8.2,2.51,4.81,,1.2,270000000.0,0.1990157332235939,33.872060389044805,26.1799685840377,-1.2287071174154849
8.2,2.51,4.81,,1.2,260000000.0,0.3521846642011834,34.05331776610235,26.059116968207874,-0.5
8.2,2.51,4.81,,1.2,250000000.0,0.579336768,34.253278528087684,25.931688523375563,-0.2008387201408679
8.2,2.51,4.81,,1.2,240000000.0,0.9067920017361112,34.469174709474096,25.794089468641754,-0.0432272986290349
8.2,12.63,16.91,,0.9,600000000.0,7.243073672222222e-07,18.81916041452337,24.54389266137609,3.6360446570972886
8.2,5.51,7.52,,0.9,390000000.0,4.466777418908612e-06,28.61230329041488,27.1718034314106,2.9182913958784646
8.2,5.83,7.97,,0.9,400000000.0,3.58936383125e-06,27.939204291461778,27.22887817021939,2.960797269023235
8.2,3.26,4.81,,1.2,320000000.0,0.0011348058860507,33.147078321810774,26.67682926829268,2.5365676167374165
8.2,10.18,13.75,,0.9,530000000.0,1.8549921769312924e-06,21.31408434693645,26.38522427440633,3.4209811247513224
8.2,6.18,8.4,,0.9,410000000.0,2.6637204640095182e-06,27.294066269992904,27.284066105394448,3.0304264099037144
8.2,11.57,15.55,,0.9,570000000.0,2.138305027161896e-07,19.81977220475146,25.306489708694183,3.545543859649123
8.2,11.22,15.1,,0.9,560000000.0,1.250790376992985e-06,20.17539140259321,25.573994089565808,3.512052455304495
8.2,10.88,14.66,,0.9,550000000.0,4.0778020396694217e-07,20.536973397773792,25.8360843978757,3.486699084668192
8.2,10.53,14.21,,0.9,540000000.0,6.669186200274349e-07,20.91350175673415,26.108145741471336,3.4565144149781006
8.2,9.84,13.31,,0.9,520000000.0,3.414398964497041e-07,21.71175474401841,26.662716634572654,3.395456106776584
8.2,9.5,12.86,,0.9,510000000.0,7.616467550941946e-07,22.1330342914478,26.94852831092613,3.36205615807458
8.2,9.16,12.41,,0.9,500000000.0,2.0280550984e-06,22.57234436368561,27.242183006931626,3.3261401668415003
8.2,8.49,11.53,,0.9,480000000.0,1.175659474392361e-06,23.470138160879976,27.606878056475782,3.2789077309288386
8.2,8.14,11.07,,0.9,470000000.0,1.4059623757356271e-06,23.96893625860884,27.56556666929196,3.2262131425924974
8.2,7.81,10.61,,0.9,460000000.0,3.892372972589792e-06,24.483799885742265,27.5243787354514,3.191158900836321
8.2,7.48,10.19,,0.9,450000000.0,1.2397687221728397e-07,24.983760555638835,27.47899819423726,3.16707047298009
8.2,7.14,9.73,,0.9,440000000.0,3.4873468398760326e-06,25.543219126762484,27.433767048126665,3.1140861466821885
8.2,6.83,9.3,,0.9,430000000.0,1.0753633715521904e-06,26.08786392570176,27.38654147104852,3.100199213912669
8.2,6.49,8.84,,0.9,420000000.0,2.852796988662132e-06,26.70131904516084,27.335207747578885,3.044970542132857
8.2,8.82,11.96,,0.9,490000000.0,2.3210007267805084e-06,23.02343785974121,27.53725178227213,3.293316519546028
8.2,11.92,16.0,,0.9,580000000.0,3.1698444362663497e-07,19.478748685184463,25.0501002004008,3.57314304249108
8.4,8.4,11.48,,0.9,480000000.0,1.11764114453125e-06,23.590840463009563,27.20348204570185,3.2207109268342013
8.4,7.73,10.6,,0.9,460000000.0,7.75647331758034e-07,24.576868251601592,27.12127082526153,3.1546402394962314
8.4,8.07,11.03,,0.9,470000000.0,3.979468664554096e-07,24.07666008571292,27.16336825766395,3.1900843342703813
8.4,12.53,16.85,,0.9,600000000.0,8.031674494138889e-07,18.909310944709176,24.404132433092,3.5858426256150966
8.4,7.08,9.68,,0.9,440000000.0,9.159502708806302e-07,25.65856996236743,27.033289565150227,3.0880539600569112
8.4,8.74,11.93,,0.9,490000000.0,4.138456033985839e-07,23.118536442519613,27.24159402241594,3.257543859649122
8.4,6.75,9.26,,0.9,430000000.0,3.898298464034613e-07,26.217359387562485,26.98535080956052,3.047059449111986
8.4,7.4,10.14,,0.9,450000000.0,2.4244246246913584e-06,25.113849450843823,27.079303675048354,3.112000831946756
8.4,9.07,12.37,,0.9,500000000.0,1.801536122e-06,22.67230955259976,27.05383713590044,3.2853531598513004
8.4,12.2,16.4,,0.9,590000000.0,1.2194608043665614e-06,19.224607497596924,24.63054187192118,3.5721665980889683
8.4,9.77,13.27,,0.9,520000000.0,5.6929231102071e-07,21.80074122520165,26.472924081536608,3.3649150224653246
8.4,10.1,13.71,,0.9,530000000.0,1.0247763990744038e-06,21.40655325950451,26.20697687962262,3.38338072974406
8.4,10.45,14.16,,0.9,540000000.0,2.265941045953361e-07,21.008991848511165,25.932862699899147,3.4175109921621107
8.4,10.81,14.6,,0.9,550000000.0,1.6633100565289258e-06,20.62536094381652,25.650525835779632,3.459021842355175
8.4,11.13,15.06,,0.9,560000000.0,5.333269689923469e-07,20.26096117999838,25.407221296897497,3.474875785131715
8.4,11.48,15.51,,0.9,570000000.0,9.469581136995998e-07,19.908421262193908,25.15090543259557,3.5018100807574486
8.4,11.83,15.96,,0.9,580000000.0,9.044803532223544e-07,19.56487713257161,24.89764302312714,3.530163693213169
8.4,6.42,8.8,,0.9,420000000.0,1.160268410430839e-06,26.817799867698856,26.937581774801817,3.0049319180872733
8.4,9.42,12.8,,0.9,510000000.0,2.5712074144559782e-06,22.24034398398696,26.75943270002676,3.3216549555304407
8.4,6.1,8.36,,0.9,410000000.0,8.869630820939917e-07,27.43534403921425,26.885850361038564,2.968206683637545
8.4,2.51,4.81,,1.2,200000000.0,4.3597237625,34.94060097833683,24.764735017335312,0.1623756766964622
8.4,5.45,7.47,,0.9,390000000.0,3.049598833004602e-06,28.74885004599816,26.774785801713584,2.8805772832433623
8.4,12.9,17.3,,0.9,610000000.0,1.044882345874765e-06,18.59058572738765,24.146812620734064,3.6253701875616975
8.4,2.51,4.81,,1.2,210000000.0,3.0433290816326526,34.67749925691073,24.950099800399204,0.1419154228855721
8.4,2.51,4.81,,1.2,220000000.0,2.1024046694214875,34.4149459193707,25.122021246052253,0.1072630043753038
8.4,2.51,4.81,,1.2,240000000.0,0.949280328125,33.92459048172918,25.42496004649136,-0.0369329083872646
8.4,2.51,4.81,,1.2,250000000.0,0.6099114528,33.71219418223849,25.560505367706128,-0.185787300524495
8.4,2.51,4.81,,1.2,260000000.0,0.3736407459911243,33.51848304922429,25.68618816967562,-0.4632506376072339
8.4,2.51,4.81,,1.2,270000000.0,0.21346607478738,33.33968374928558,25.803597758773225,-1.1119187723549095
8.4,2.51,4.81,,1.2,280000000.0,0.1097186371556122,33.17535545023697,25.91440841107656,-4.055281011810035
8.4,5.78,7.93,,0.9,400000000.0,1.05861250125e-06,28.059936023345863,26.83226004293161,2.941748639885696
8.4,2.51,4.81,,1.2,290000000.0,0.0479235478002378,33.021983205962826,26.016501895487995,6.991337264322633
8.4,2.8,4.81,,1.2,310000000.0,0.0066693741494276,32.750070178721806,26.205450733752617,2.36944656004062
8.4,3.19,4.81,,1.2,320000000.0,0.0014418426959072,32.63099011747157,26.29009239089612,2.4848557692307693
8.4,3.61,4.85,,0.9,330000000.0,3.679591965105601e-06,32.515793385358606,26.37130801687764,2.652761387774369
8.4,3.9,5.28,,0.9,340000000.0,9.70910059766436e-07,32.41040837114548,26.44703037630346,2.673422119281992
8.4,4.22,5.72,,0.9,350000000.0,3.7949296595918367e-06,31.719179530556143,26.521179055846027,2.743283927744326
8.4,4.51,6.15,,0.9,360000000.0,3.4324307422839507e-06,30.941870539213664,26.589683202917268,2.7542785900487363
8.4,4.84,6.6,,0.9,370000000.0,3.975297291453615e-06,30.154996682950365,26.65448176071891,2.828960817717206
8.4,5.14,7.03,,0.9,380000000.0,1.4092552550138505e-06,29.443517518892925,26.7175572519084,2.844233983286908
8.4,2.51,4.81,,1.2,300000000.0,0.0173402798765555,32.88237504697482,26.113556666417963,2.5235917371750896
8.4,13.26,17.75,,0.9,620000000.0,1.601526186264308e-06,18.284209756454327,23.91009803140193,3.6537366548042702
8.4,2.51,4.81,,1.2,230000000.0,1.4293248733459358,34.15967206714816,25.27988443481401,0.0518362894929287
8.4,13.95,18.64,,0.9,640000000.0,1.424392080078125e-07,17.714582644432898,23.462551161396284,3.693648165897012
8.4,21.56,28.07,,0.9,850000000.0,2.2143069556262975e-07,13.23918799646955,19.46072177654767,4.141709276844412
8.4,21.93,28.51,,0.9,860000000.0,4.497477682003785e-07,13.079874433205442,19.300465355664688,4.1602638445926345
8.4,22.28,28.97,,0.9,870000000.0,4.472409486061568e-07,12.927691114366972,19.15545717691129,4.172535211267605
8.4,22.66,29.41,,1.2,880000000.0,1.72694798553719e-21,12.773567231542197,18.996559511999493,4.191960623461854
8.4,23.03,29.86,,1.2,890000000.0,6.321338429491226e-11,12.6251998989984,18.845404862114453,4.208607630777943
8.4,23.4,30.31,,1.2,900000000.0,3.2377753797530856e-14,12.480239620600717,18.69624828617724,4.225500526870389
8.4,23.77,30.75,,1.2,910000000.0,2.088751306605483e-13,12.338570370979683,18.54943424225561,4.2416425558615405
8.4,24.14,31.2,,1.2,920000000.0,3.8957206319707e-14,12.199089134677944,18.40528436164339,4.257888181566565
8.4,24.51,31.65,,1.2,930000000.0,1.1009021303040815e-16,12.062726176115802,18.26298701298701,4.273548298478761
8.4,24.88,32.1,,1.2,940000000.0,1.672360312358533e-11,11.930326890956811,18.12250815512867,4.289171410068509
8.4,25.25,32.54,,1.2,950000000.0,7.919055679113574e-12,11.7989459608275,17.984533301360827,4.30470970361348
8.4,25.62,32.99,,1.2,960000000.0,3.6930068500434024e-19,11.672243405182478,17.848289538919186,4.3198764022301335
8.4,26.0,33.44,,1.2,970000000.0,3.079855483473271e-12,11.547344110854503,17.714094514535397,4.334822619365164
8.4,26.37,33.89,,1.2,980000000.0,4.171611229071219e-12,11.424219345011425,17.581902361835553,4.3495531281032775
8.4,13.6,18.21,,0.9,630000000.0,7.617397314184933e-07,17.990572939779554,23.68608048003789,3.67537099828262
8.4,21.19,27.61,,0.9,840000000.0,2.437911366213152e-07,13.403627915289071,19.621094857093027,4.123384989141237
8.4,20.83,27.18,,0.9,830000000.0,7.083318996951661e-07,13.566066745048388,19.784568036931194,4.108170310701955
8.4,26.74,34.34,,1.2,990000000.0,5.600540151004999e-11,11.304544426859598,17.45133017916699,4.364072564743001
8.4,20.08,26.27,,0.9,810000000.0,1.910513885078495e-07,13.919821826280623,20.12567365102082,4.064277909649221
8.4,20.45,26.71,,0.9,820000000.0,1.425850233491969e-07,13.743815283122595,19.956096587507485,4.0832803797704935
8.4,14.67,19.56,,0.9,660000000.0,1.3301149396235076e-06,17.159722698881186,23.012017386857583,3.752068950731101
8.4,15.01,20.0,,0.9,670000000.0,9.54298415905547e-07,16.909601271602014,22.80848475632936,3.764050182249724
8.4,15.38,20.46,,0.9,680000000.0,8.315337536764705e-07,16.6472448809722,22.583559168925024,3.79800404244568
8.4,15.72,20.88,,0.9,690000000.0,9.466595087166562e-07,16.412815126050422,22.38471869870169,3.8102435977514055
8.4,16.1,21.34,,0.9,700000000.0,3.382533265306123e-08,16.167625945806115,22.17076415233778,3.840085993054407
8.4,16.44,21.78,,0.9,710000000.0,1.0952187411227931e-06,15.940150049945805,21.97802197802197,3.855377312162384
8.4,16.83,22.24,,0.9,720000000.0,1.7333240401234567e-06,15.701545032031152,21.762259406132124,3.891629023725226
8.4,14.29,19.1,,0.9,650000000.0,1.02179522295858e-06,17.437197028701625,23.24500232450023,3.7156663934072567
8.4,17.53,23.13,,0.9,740000000.0,3.3321773739956165e-07,15.277127085327848,21.38681621595932,3.9233655304542174
8.4,17.91,23.58,,0.9,750000000.0,6.314775319111111e-07,15.06175318807109,21.18793700120065,3.951720310765815
8.4,18.25,24.03,,0.9,760000000.0,8.243622272922437e-07,14.863258026159333,21.01625256865309,3.9639003335295264
8.4,18.62,24.48,,0.9,770000000.0,2.552669211081127e-07,14.665623777864688,20.829476022958712,3.9857526567791663
8.4,18.98,24.92,,0.9,780000000.0,5.353776688034189e-07,14.473176379776149,20.650727364508285,4.004554577736607
8.4,19.36,25.37,,0.9,790000000.0,3.376477024339049e-07,14.27755568246716,20.4643125127902,4.031126614788976
8.4,17.18,22.69,,0.9,730000000.0,1.236068127228373e-07,15.485949082199417,21.573421544656984,3.907394720934918
8.4,19.71,25.83,,0.9,800000000.0,4.7462248015624994e-07,14.0964195094446,20.30044660982541,4.045656550309568
8.6,18.89,24.89,,0.9,780000000.0,5.028416391452992e-07,14.520813165537271,20.53856686444546,3.9759314083586457
8.6,18.53,24.44,,0.9,770000000.0,6.942929608702986e-07,14.715981555969782,20.71489400879232,3.955652039075826
8.6,18.16,24.0,,0.9,760000000.0,3.35805146726108e-07,14.91498458784926,20.89864158829676,3.93457359493473
8.6,17.8,23.54,,0.9,750000000.0,3.1297764977777777e-07,15.123254524373644,21.082714516620207,3.91175543649543
8.6,17.45,23.09,,0.9,740000000.0,8.628736641709276e-07,15.330056108005357,21.26603813709506,3.893977340488968
8.6,17.08,22.64,,0.9,730000000.0,2.751004633139425e-07,15.547747131440651,21.45922746781116,3.870366659987978
8.6,16.0,21.3,,0.9,700000000.0,8.421177430612245e-07,16.227619408232812,22.04639541434976,3.807084670451741
8.6,16.36,21.75,,0.9,710000000.0,4.819207353620313e-07,15.995052197187004,21.84784191872603,3.828012232415902
8.6,19.25,25.34,,0.9,790000000.0,2.720260001938792e-07,14.332123065163389,20.36475539666018,3.993900114372856
8.6,15.64,20.86,,0.9,690000000.0,9.594661938668346e-07,16.467230211878363,22.250241044277978,3.7846351788827097
8.6,15.28,20.41,,0.9,680000000.0,4.362005607698962e-07,16.717003421413366,22.45789145352464,3.759322033898305
8.6,14.91,19.96,,0.9,670000000.0,2.220972011583872e-07,16.975046681378373,22.677451054501475,3.7294688026981455
8.6,14.56,19.51,,0.9,660000000.0,3.0808514680670345e-07,17.238803397193525,22.89144368704853,3.704026531740295
8.6,14.21,19.06,,0.9,650000000.0,1.7707520236923077e-07,17.505572607279984,23.100616016427104,3.685338717298853
8.6,16.72,22.2,,0.9,720000000.0,3.2266653767168215e-07,15.767233586309835,21.652832912306025,3.84958971664174
8.6,19.6,25.78,,0.9,800000000.0,4.796021953125e-07,14.15227851684121,20.201113305799964,4.008008461770927
8.6,21.08,27.58,,0.9,840000000.0,3.721282603684807e-07,13.450502152080343,19.529130953672563,4.089310572203092
8.6,20.35,26.69,,0.9,820000000.0,3.680331030636525e-07,13.789299503585216,19.857029388403497,4.052555179216138
8.6,13.85,18.61,,0.9,640000000.0,2.4174968159423825e-07,17.78620975870042,23.32996344972393,3.655079866672439
8.6,25.88,33.41,,1.2,970000000.0,5.96492298862791e-11,11.585695527921526,17.641178430719172,4.301410788381743
8.6,25.5,32.96,,1.2,960000000.0,1.215019017751736e-11,11.711430356027485,17.77391579113674,4.286287491222791
8.6,25.13,32.52,,1.2,950000000.0,1.1139851756232687e-20,11.839924224484964,17.90902216738966,4.270798248568542
8.6,24.76,32.07,,1.2,940000000.0,7.245095801267542e-11,11.9703136222169,18.04583642451828,4.255080921521392
8.6,24.39,31.62,,1.2,930000000.0,4.362988804370448e-12,12.104583602324078,18.18475713246585,4.239617159459922
8.6,24.02,31.17,,1.2,920000000.0,1.8642866238185252e-22,12.24090093030847,18.32583331636497,4.223285925823892
8.6,23.65,30.72,,1.2,910000000.0,8.22983420480618e-15,12.381345439537762,18.46911553457829,4.207202831170633
8.6,23.28,30.27,,1.2,900000000.0,1.6464817839506168e-11,12.52400434165484,18.61427094105481,4.190875721027792
8.6,22.91,29.83,,1.2,890000000.0,4.1991188208559526e-11,12.66998901934285,18.76172607879925,4.174151960266301
8.6,22.54,29.38,,1.2,880000000.0,1.7729188688016529e-15,12.819417143833862,18.91153603698256,4.157171760195933
8.6,22.17,28.92,,0.9,870000000.0,2.2932956427533365e-07,12.974656171611452,19.06618083213287,4.13758581235698
8.6,21.81,28.48,,1.2,860000000.0,8.889480897782584e-11,13.129102844638949,19.2180393329205,4.122269483094225
8.6,21.44,28.03,,1.2,850000000.0,5.135063834048444e-14,13.288447909284196,19.374838543012142,4.104333926690158
8.6,20.72,27.13,,0.9,830000000.0,2.526041855131369e-07,13.620266957232362,19.691930684403992,4.069548525231644
8.6,19.98,26.24,,0.9,810000000.0,1.0099137875323885e-07,13.967780985194151,20.024474357548115,4.031955592228639
8.6,13.52,18.14,,0.9,630000000.0,2.862747595112119e-06,18.07120053008855,23.535564853556483,3.640057800937076
8.6,7.35,10.11,,0.9,450000000.0,4.288443597530864e-06,25.202036324535023,26.595744680851062,3.0985541918036192
8.6,12.81,17.26,,0.9,610000000.0,7.990477790916422e-07,18.669720203126555,24.00384061449832,3.5851789135956507
8.6,6.04,8.32,,0.9,410000000.0,6.251160340571089e-07,27.549727257700148,26.405130139569973,2.94079905105947
8.6,5.73,7.88,,0.9,400000000.0,2.259948008125e-06,28.191779277162777,26.351453094413493,2.907156884137028
8.6,5.41,7.43,,0.9,390000000.0,3.3903959266009203e-06,28.867804699678604,26.29601803155522,2.8705000275649155
8.6,5.09,6.99,,0.9,380000000.0,1.4131916937950138e-06,29.572966365679587,26.2368815592204,2.8240262265933214
8.6,4.78,6.56,,0.9,370000000.0,2.2162359634769907e-06,30.29752166272799,26.17605265126019,2.782567211090531
8.6,4.47,6.13,,0.9,360000000.0,7.911562970679012e-06,31.050114885425074,26.109660574412533,2.745412192489064
8.6,4.15,5.67,,0.9,350000000.0,1.806411977959184e-06,31.783508899382493,26.041666666666668,2.67485672133008
8.6,3.86,5.23,,0.9,340000000.0,3.405036029411765e-07,31.88194570960102,25.97017140313126,2.646019227448045
8.6,3.56,4.8,,0.9,330000000.0,6.577763204775023e-06,31.989763275751763,25.895235276709084,2.61561403508772
8.6,3.13,4.81,,1.2,320000000.0,0.0017872521071132,32.10125653489865,25.815016964154005,2.433555608478209
8.6,2.74,4.81,,1.2,310000000.0,0.0073708147913465,32.22242680905911,25.729618466514736,2.3027293735556804
8.6,2.51,4.81,,1.2,300000000.0,0.0194001627777777,32.35348493251988,25.63914731521501,2.694691724365315
8.6,2.51,4.81,,1.2,290000000.0,0.0532581183353151,32.49164500557,25.54371624580353,9.348319784089789
8.6,2.51,4.81,,1.2,280000000.0,0.1192973635204081,32.64316358888267,25.44159337064767,-3.3231898826058432
8.6,2.51,4.81,,1.2,270000000.0,0.2285687274211248,32.808398950131235,25.3329473074696,-1.012111468381565
8.6,6.37,8.76,,0.9,420000000.0,5.43003645941043e-07,26.932399676811208,26.455026455026456,2.978965351556244
8.6,13.14,17.71,,0.9,620000000.0,7.138405840270552e-07,18.371996178624794,23.78498374692777,3.600519663539877
8.6,6.67,9.21,,0.9,430000000.0,2.118943180443483e-06,26.34768403857301,26.503104649401784,2.998738303017559
8.6,26.25,33.86,,1.2,980000000.0,4.39713912911287e-12,11.462631820265932,17.509727626459142,4.316316778169594
8.6,12.45,16.82,,0.9,600000000.0,3.078591796138889e-07,18.982536066818525,24.24438338451592,3.556799280737244
8.6,12.1,16.38,,0.9,590000000.0,5.892297305372019e-07,19.304025532791105,24.49046232550545,3.528165820029028
8.6,11.75,15.93,,0.9,580000000.0,5.537831929250892e-07,19.638134639051085,24.732748907636925,3.502175406457523
8.6,11.39,15.48,,0.9,570000000.0,1.1293881788242535e-06,19.9909374416931,24.995139833921183,3.4628255358377507
8.6,11.05,15.02,,0.9,560000000.0,2.373171020408163e-07,20.35029643598475,25.24190155658393,3.4373719500838145
8.6,10.71,14.57,,0.9,550000000.0,1.0467603338842977e-07,20.71565689348009,25.494306271599346,3.412999482279852
8.6,10.36,14.12,,0.9,540000000.0,6.904748041838135e-07,21.10120136173086,25.76729271644526,3.3750533352296967
8.6,10.01,13.67,,0.9,530000000.0,2.1171054257742967e-06,21.5016771308162,26.03865293368823,3.339769631505998
8.6,9.69,13.24,,0.9,520000000.0,1.3182753328402368e-06,21.89365521871761,26.29349382102896,3.3274155995343424
8.6,9.35,12.78,,0.9,510000000.0,9.781201972356786e-07,22.32009999404797,26.56905000885635,3.2954512069725315
8.6,9.0,12.33,,0.9,500000000.0,1.1694205540000002e-06,22.769707181565646,26.793232794916943,3.246973723058754
8.6,8.66,11.9,,0.9,490000000.0,1.0795829046230737e-06,23.217298435154085,26.75636419234004,3.216978317087725
8.6,8.33,11.43,,0.9,480000000.0,9.627420138888888e-07,23.697056825542266,26.7195969157951,3.181207043596047
8.6,8.0,10.99,,0.9,470000000.0,3.732134834766863e-07,24.177170303987623,26.678862718194985,3.159082820682292
8.6,7.68,10.54,,0.9,460000000.0,2.2404505974716447e-06,24.684450441851663,26.638252530633988,3.131868697262811
8.6,7.01,9.64,,0.9,440000000.0,1.864294463842976e-06,25.78116943384552,26.55135791230466,3.0411887382690304
8.6,26.62,34.31,,1.2,990000000.0,6.619267448219568e-11,11.342155009451796,17.3808926053958,4.33101011092569
8.6,2.51,4.81,,1.2,250000000.0,0.6414782224000001,33.178500331785,25.09140440174923,-0.17183771910935
8.6,2.51,4.81,,1.2,240000000.0,0.9931389756944444,33.39057431787827,24.958995935249234,-0.0309836246782573
8.6,2.51,4.81,,1.2,230000000.0,1.4892505103969755,33.62151777137368,24.813895781637715,0.0537019352811053
8.6,2.51,4.81,,1.2,220000000.0,2.183962780991736,33.868782659183275,24.65830632661688,0.1067807893485496
8.6,2.51,4.81,,1.2,210000000.0,3.1542875736961453,34.11638561263281,24.48922474111391,0.1399314285714285
8.6,2.51,4.81,,1.2,200000000.0,4.5107562125000005,34.36426116838488,24.30555555555556,0.1593549184379634
8.6,2.51,4.81,,1.2,260000000.0,0.3958415063461538,32.98463858260296,25.21613832853026,-0.4300966580327248
8.8,2.51,4.81,,1.2,300000000.0,0.0218396944444444,31.84133915574964,25.181667745881,2.895936126312012
8.8,19.49,25.75,,0.9,800000000.0,5.3353359578125e-07,14.204545454545451,20.10454362685967,3.9722681497069
8.8,19.15,25.31,,0.9,790000000.0,5.556286186508572e-07,14.382970562853584,20.26570592208962,3.9601669195751135
8.8,18.77,24.86,,0.9,780000000.0,1.8370219148586455e-07,14.57725947521866,20.44711014176663,3.935202873080157
8.8,18.43,24.41,,0.9,770000000.0,5.982083417524034e-07,14.771048744460856,20.61336203934862,3.9196483652066623
8.8,18.05,23.96,,0.9,760000000.0,1.570301996191136e-07,14.976038338658146,20.80107241084429,3.8933757862856258
8.8,17.7,23.52,,0.9,750000000.0,5.909779073777777e-07,15.175427947068108,20.97510953668313,3.878748676937553
8.8,17.32,23.05,,0.9,740000000.0,7.468460600803506e-07,15.395668685209891,21.1709910376138,3.8482995344433046
8.8,16.26,21.71,,0.9,710000000.0,3.6823479791509617e-07,16.057550260132313,21.733355871628312,3.79071747061208
8.8,16.6,22.17,,0.9,720000000.0,5.315381574151234e-07,15.833306944488426,21.550175993103945,3.8059312171435455
