0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2
0.11154270885212142,0.10532492738789491,0.09814470698675948,0.0923896757856909,0.08740788731866952,0.08258368099284291,0.07725705004454829,0.07533669624958969,0.07056289261431994,0.06735324336366863,0.06456669813514963,0.0621138530219353,0.0594621218429642,0.05750143453236459,0.05517706749182824,0.05294079686805163,0.05177183873840662,0.050064047189694386,0.04845819561676152,0.04748584222459541
0.1108172075127965,0.10959730151477999,0.10886910102934207,0.10754146745276466,0.10599964791760752,0.10442122227284802,0.10322574639412747,0.10070320456015897,0.09840444807041593,0.09570630329891232,0.09329981150278302,0.09044728626776391,0.08765610851383147,0.08505747439566931,0.08195008140653821,0.0784480703106808,0.0756990599826884,0.07258672817999291,0.06914645155394855,0.0656659386800779
0.0011240531714939819,0.005711934704514923,0.0008941309854584997,0.0008291959946423187,0.003445380035014862,0.0006988464628140106,0.00816224043619591,0.01011141860826684,0.0018277269064180361,0.003050845483622248,0.00043780876375957954,0.0029797257296935117,0.0014457698030657543,0.002681905028193003,0.00041727655849902487,0.0056869654951661065,0.006098570353455749,0.0014526270055605984,0.0029198378104795773,0.0022454652519090256
615.5023112297058,657.0196061134338,770.4204392433167,776.197714805603,635.3486444950104,846.525678396225,485.5118582248688,412.48856234550476,433.13570189476013,445.5995411872864,787.4282331466675,787.6901824474335,586.6746683120728,1488.8738088607788,765.2735579013824,902.3883285522461,704.7691009044647,1295.6074302196503,1167.787537574768,800.5254032611847
0.11167961919646244,0.10388246880873381,0.09824793043305713,0.09246398723036396,0.08729231753396056,0.08252583944414016,0.07835296030924269,0.07436124570102522,0.07093749106829468,0.06752097320027381,0.06466123818271624,0.06191813256427632,0.05941830230783566,0.05724327358659133,0.05536143309171349,0.053012219407703405,0.05139566737100309,0.05005510735216288,0.04842439706720311,0.04793750386756546
0.11074955414469916,0.11021282595895232,0.10881378304915823,0.10758966967034246,0.10590504675460725,0.10446317892089542,0.10254154396302904,0.10023817066438545,0.09816221848195518,0.09589332649148595,0.09313765809449463,0.09068546355199392,0.08777230774638786,0.08499709594416886,0.08192117829986166,0.07898293564615967,0.07578544686256476,0.07245190333995231,0.06922393727050272,0.06549428700311372
0.0007132124348915621,0.0029455066532677265,0.0008209357196531707,0.001334001592879072,0.0012405522251037544,0.0006988464628140106,0.00040014057552037604,0.002765499401153032,0.0010986201655952988,0.001997001848079908,0.00043780876375957954,0.0006218636784439988,0.0009109029843586969,0.0021133736863772116,0.0009962707734693093,0.0013309067982691398,0.002245847111575683,0.0020914326726427343,0.001465293297232189,0.002010948925320311
700.7265620231628,420.38931488990784,531.7030291557312,414.69214272499084,690.9196670055389,767.7469923496246,443.2842848300934,545.7022185325623,1038.8898849487305,715.3913185596466,688.4435775279999,540.436539888382,822.2550899982452,264.5798993110657,672.9915850162506,658.729894399643,704.1567080020905,697.6337435245514,556.6074616909027,667.4186673164368
0.11159149169921873,0.10433811187744138,0.09821556091308595,0.09239686965942384,0.08716720581054688,0.08254892349243166,0.07824913024902348,0.07326954841613775,0.07060928106307984,0.06719989776611332,0.06473608016967777,0.06200863838195804,0.059492187499999995,0.05715601265430455,0.055232514737872454,0.053050828638661195,0.05173599315803581,0.05014548990875478,0.04848867453634738,0.04744546055793772
0.11070739746093747,0.11007953643798826,0.10890972137451174,0.1076877212524414,0.10628524780273435,0.10424608230590815,0.1025373458862304,0.10186060190200798,0.09820886313915243,0.09600345611572253,0.09330214977264388,0.09043506860733011,0.0877929687499998,0.08489385068416574,0.08198954114544879,0.07881784518154722,0.07556059351710218,0.07244587984867376,0.0693673375248908,0.06600679844617809
0.0011240531714939819,0.0009526374859305087,0.00024277896013950582,0.0007910094007651018,0.0004227821527003893,0.001042043174622711,0.0002907492882999261,0.01125354542761338,0.001298770536951898,0.0004076187937125254,0.0005450385931923866,0.0008756880195904937,0.000970173914662396,0.0013801650601530811,0.00041727655849902487,0.0020563635077605765,0.0003787700431986291,0.0014526270055605984,0.0007602236104082945,0.0006026311711113704
242.34109139442444,236.38227486610413,233.18891167640686,229.99105167388916,238.4667718410492,245.59646701812744,245.1125078201294,258.3023507595062,278.4215934276581,274.00220465660095,271.4065203666687,264.1024794578552,270.2073121070862,281.1225678920746,281.14664936065674,269.7882390022278,283.8916976451874,275.92336773872375,278.6554298400879,283.71558237075806
0.11167193639580705,0.10454267123436037,0.09811603341246561,0.09231103800031773,0.08759161616644764,0.08297681292439392,0.078183667043115,0.07464558440569113,0.07095033374401785,0.06741600960691488,0.06466510871945555,0.06194162654731769,0.059403570783487514,0.05718798918085333,0.05522224079555894,0.052995759898206214,0.051318039868457045,0.050129014711088875,0.04872658031775301,0.04767152627249805
0.11040992531018652,0.1097814544925182,0.10883468542708888,0.1078279434125112,0.10572988699091365,0.10396007428566173,0.10261428385048288,0.10048904807778204,0.09817233106507278,0.0960981268973132,0.09311154350496902,0.09070479372056743,0.08779139647445931,0.08480258037057647,0.08184146697832818,0.07918063647784616,0.07586391437606033,0.07244795350475025,0.06890351934346317,0.06552557216949942
0.0022182370636650364,0.0005553609419129772,0.0008941309854584997,0.0007910094007651018,0.0014011684501440262,0.002020910144550143,0.0002907492882999261,0.0013972770676825713,0.0010986201655952988,0.0013839566133569076,0.00043780876375957954,0.0006218636784439988,0.0006511555599516696,0.0008704161672427339,0.0006302827850699681,0.0001494590665172158,0.0003573625886310519,0.0014526270055605984,0.0005291281958882466,0.0030081034766809064
261.1833424568176,256.5972476005554,289.53389048576355,271.96909379959106,286.7889244556427,250.95984554290771,290.166960477829,287.8269872665405,255.34125351905823,266.8033137321472,246.14013290405273,257.681866645813,281.15564727783203,245.15195846557617,288.6291811466217,251.8032124042511,263.9406490325928,233.6359121799469,265.17055463790894,270.2887260913849
0.11074298565916058,0.10474204824133372,0.09816851315404315,0.09236758509874762,0.08755221474524305,0.08255121417810682,0.07868484485707476,0.07464254923407389,0.07061492824669073,0.0676890728206566,0.06395280736885092,0.06198517137486883,0.059088736380087666,0.05704590881338817,0.05539223651513181,0.053493539739800124,0.05187994004609745,0.049741993257760346,0.05045223149336208,0.049449895673499285
0.11187507657009528,0.10985480741481853,0.10889082795686202,0.10779291319162439,0.10594114016543857,0.10441995961219402,0.1024625964726197,0.10041510767501399,0.0978509362444821,0.09527967196678723,0.09586170447976577,0.0910950411476669,0.0878251399858972,0.08497738911649014,0.08188457470982441,0.07911270572050892,0.07510763083060544,0.07435560995669407,0.06178654657361087,0.06086860504271178
0.00865261443398525,0.000844140261003415,0.00024277896013950582,0.0007910094007651018,0.00274078851959355,0.0006988464628140106,0.0032825843915322062,0.0013972770676825713,0.0018306079567613665,0.0013307817327597015,0.01589921997254295,0.0035243299712389075,0.00043991619539169186,0.0010029901984922908,0.0009962707734693093,0.0036379467095099902,0.002935457414878966,0.011650026716251887,0.04246257727853789,0.02516839311381158
108.36690545082092,105.0643789768219,112.88414859771729,123.15264248847961,110.1520984172821,107.20670986175537,105.02274227142334,102.39434885978699,112.5645341873169,134.49199795722961,116.83301329612732,124.67497682571411,124.14191937446594,136.485285282135,136.85057282447815,119.85663342475891,120.54039311408997,110.8698947429657,115.82230067253113,129.97667574882507
0.11087523808638179,0.10489083331639232,0.09810733919864711,0.09230595783702591,0.08717618161651179,0.08254627679383059,0.07844973697991453,0.07449130558775038,0.0709445996752478,0.06756944664405444,0.06445521230571512,0.06227042462563461,0.05893612242384924,0.05756284625624879,0.05515493792699031,0.05297435498270081,0.051032880938433424,0.05054170681244614,0.048252224730844735,0.04589677980001891
0.11109551778190938,0.10973585580576337,0.10893757234222247,0.1076158155346957,0.10620169756390929,0.1044964891446656,0.10215066345337334,0.10046258959167186,0.09797610496256773,0.09575159377017703,0.0940202246402932,0.09029461143965069,0.08814504751903016,0.08461047140942074,0.08201855914592937,0.07916911685497892,0.07634795887366345,0.07222129901477556,0.07021203904137935,0.06871558946090624
0.003181780706801278,0.00343406705975061,0.00024277896013950582,0.0008291959946423187,0.0004227821527003893,0.0006988464628140106,0.0024144687512198796,0.0020553526631832118,0.0005436924157174182,0.00041216213635766397,0.005553538883973216,0.0019134274774876988,0.0005978344624094904,0.0016849191532789993,0.00041727655849902487,0.0001494590665172158,0.005887023310365785,0.001310456198767776,0.004454198324732452,0.018607207557460623
111.1547315120697,107.55732560157776,120.1266577243805,113.39664506912231,109.4475646018982,105.16001296043396,100.09326171875,109.79615569114685,122.69681549072266,119.56796026229858,101.918630361557,94.95007920265198,109.46632289886475,104.84965300559998,112.36942434310913,103.07949161529541,98.59340143203735,102.23717546463013,146.61540460586548,102.51170778274536
