0,1,2,3,4,5,6,7,8,9
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.07,0.11458980338977841,0.10840894326229891,5.0E+8,22.769707181565646,26.7022696929239,0.66479,0.20262,1.0,0.5489987466520773
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.08,0.11052411742949618,0.10653723579633062,5.0E+8,23.31980784478336,25.785010314004126,0.6402,0.21311,1.0,0.5530613532258268
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.09,0.10786748838643168,0.10329695070932181,5.0E+8,23.91429118040941,24.807056229327454,0.63939,0.19419,1.0,0.5571644390957535
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.1,0.10311124520299901,0.10215046796846411,5.0E+8,24.464632296576585,24.06325197662427,0.6141,0.23154,1.0,0.5612617131714631
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.01,0.1697994114855117,0.13422928938991716,5.5E+8,17.307226343906127,31.514811961621962,0.93123,0.18744,1.0,0.5700287008754288
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.02,0.16483231147348415,0.13625221532817733,5.5E+8,17.70308387721141,30.03303633997397,0.82493,0.11902,1.0,0.5770845268016614
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.03,0.15572568490177316,0.13459403546242998,5.5E+8,18.437031392118783,29.122443696608855,0.8235,0.19102,1.0,0.5763197203642031
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.04,0.14959357304180654,0.13165756696042133,5.5E+8,19.10949742021785,28.019925280199253,0.82274,0.21457,1.0,0.5772511400022279
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.05,0.1438224064561654,0.13228482731424976,5.5E+8,19.573557428817494,27.060344568387503,0.76417,0.20335,1.0,0.5821072337704151
0.06,0.1358316043272462,0.13342614078918183,5.5E+8,20.09592454650197,26.370535321867035,0.7017,0.25208,1.0,0.585257745116428
0.06,0.1358316043272462,0.13342614078918183,5.5E+8,20.09592454650197,26.370535321867035,0.7017,0.25208,1.0,0.585257745116428
0.06,0.1358316043272462,0.13342614078918183,5.5E+8,20.09592454650197,26.370535321867035,0.7017,0.25208,1.0,0.585257745116428
0.06,0.1358316043272462,0.13342614078918183,5.5E+8,20.09592454650197,26.370535321867035,0.7017,0.25208,1.0,0.585257745116428
0.06,0.1358316043272462,0.13342614078918183,5.5E+8,20.09592454650197,26.370535321867035,0.7017,0.25208,1.0,0.585257745116428
0.06,0.1358316043272462,0.13342614078918183,5.5E+8,20.09592454650197,26.370535321867035,0.7017,0.25208,1.0,0.585257745116428
0.06,0.1358316043272462,0.13342614078918183,5.5E+8,20.09592454650197,26.370535321867035,0.7017,0.25208,1.0,0.585257745116428
