0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.1,0.0220694786112075,0.0006035715808114,250000000.0,29.8227675528289,22.52977148374638,0.25296,0.19662,1.0,0.3786730501920189
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.09,0.023075001503324,0.0018718735917833,250000000.0,32.148433912005146,24.3207560280731,0.32567,0.2399,1.0,0.3709468750951074
0.08,0.0258182981802105,0.0046581006226188,250000000.0,34.81894150417828,26.56344869459624,0.31808,0.12063,1.0,0.3664763988028294
0.08,0.0258182981802105,0.0046581006226188,250000000.0,34.81894150417828,26.56344869459624,0.31808,0.12063,1.0,0.3664763988028294
0.08,0.0258182981802105,0.0046581006226188,250000000.0,34.81894150417828,26.56344869459624,0.31808,0.12063,1.0,0.3664763988028294
0.08,0.0258182981802105,0.0046581006226188,250000000.0,34.81894150417828,26.56344869459624,0.31808,0.12063,1.0,0.3664763988028294
0.08,0.0258182981802105,0.0046581006226188,250000000.0,34.81894150417828,26.56344869459624,0.31808,0.12063,1.0,0.3664763988028294
0.08,0.0258182981802105,0.0046581006226188,250000000.0,34.81894150417828,26.56344869459624,0.31808,0.12063,1.0,0.3664763988028294
