0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.07,0.191771,0.191262,7.0E+8,0.003391943109962856,0.001438919626253088,0.2647436688404947,0.31159939527272695,0.7090798557264322,16.189438010641858,0.8592639219999999,21.62162162162162,0.1023184125,8.397940321836012,255
0.08,0.186455,0.18964,7.0E+8,0.0017854902559469859,0.0017282645135440092,0.3604615968698932,0.07843726798625883,0.7125338988648561,16.52400938563733,0.8191171817999999,21.018706648917536,0.10993350060000003,7.451024276761726,355
0.09,0.181469,0.187861,7.0E+8,0.0013537099575550418,0.0016547547080693111,0.0583986090372246,0.15228406161324481,0.7155406826706504,16.871562419157097,0.7870581082,20.47967960679015,0.115094574,6.838359801392548,246
0.1,0.176791,0.18593,7.0E+8,0.0038922854993131304,0.0012083235747201533,0.12328523926513624,0.03919949116523713,0.7188050857480999,17.219409718634843,0.7576305003000001,19.941063080229544,0.1219132596,6.214504499230042,361
0.01,0.252964,0.217891,7.5E+8,0.002367199465885562,0.002677022557592587,0.119728912479522,0.38022680541119347,0.7371154978929316,13.009540329575021,1.3193779,24.41008950366151,0.08088171900000002,16.312436435729065,249
0.02,0.244931,0.217319,7.5E+8,0.0029697972526681942,0.0026533833300482193,1.0255286926035,0.349494705979031,0.7375739660133755,13.38927073105418,1.2585450200000001,23.74858168192733,0.08900110449999998,14.140779792232808,250
0.03,0.237397,0.216577,7.5E+8,0.001749953998023948,0.002722804528014778,1.0637204339268846,0.71012396321804,0.7396204035292911,13.729977116704806,1.18864,23.07396487629791,0.0940371545,12.640110244935155,243
0.04,0.230324,0.215668,7.5E+8,0.0026851120233200285,0.0027676720209029266,0.004765298548897734,0.18322960622724205,0.7418040050952238,14.09377055341539,1.14231319,22.34525908086501,0.09663660610000001,11.820708902151727,297
0.05,0.223679,0.214594,7.5E+8,0.000973257776976092,0.006730446833441133,1.5227428640806062,1.171272115882055,0.7446244707481985,14.41060620616774,1.09679633,21.666385806109922,0.09561447019999998,11.471028681179686,183
0.06,0.21743,0.213358,7.5E+8,0.0028036941472120514,0.004659966659318021,0.16456654405347382,1.0492733848563585,0.7480018399289098,14.714537963507945,1.02429312,21.162030614404287,0.10659043270000003,9.609615929441665,252
0.07,0.21155,0.211963,7.5E+8,0.003459094910522115,0.00035646555127311313,0.2553479232315081,0.04052025701375972,0.7498088681802453,15.090543259557345,0.9887715599999999,20.584131921414357,0.1153806247,8.569649909340454,229
0.08,0.206015,0.210413,7.5E+8,0.0024442117014694125,0.0075314367417880865,1.332316008762241,1.6744850477137252,0.7520858309610484,15.40990343127183,0.967296782,20.019574695257585,0.115514442,8.3738168600598,179
0.09,0.200803,0.208711,7.5E+8,0.0015448554222177414,0.0016411442403938107,0.25806799837382877,0.19828823857703792,0.7554542202402031,15.697108592597242,0.9116806395,19.60229129004857,0.1248007166,7.305091383585854,364
0.1,0.195892,0.206861,7.5E+8,0.0026695718073961685,0.0017993834067381094,0.4651425784178431,0.07671251848265226,0.7592948550969004,16.00307258993727,0.8739852875999999,19.07790143084261,0.13313728500000002,6.564541913258933,284
0.01,0.273796,0.238321,8.0E+8,0.0029623317486240884,0.002031053278689794,0.03872191544418424,0.21481634513764725,0.7778634617394181,12.276968407267965,1.4926730600000002,23.094688221709006,0.093247416,16.00766138120117,498
0.02,0.265654,0.237776,8.0E+8,0.0005461258492554625,0.00139601559362933,0.1715070980280453,0.10920235645803245,0.7791492905455139,12.591286829513976,1.42217394,22.466300549176236,0.09411696400000001,15.1107077784617,313
