0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.05,0.305197,0.296942,9.5E+8,0.0016703668225191894,0.024865296379356534,6.1560847209700125,2.6893823668800443,0.90467229764591,11.436413540713632,1.688685,18.37897445322551,0.18156236129999997,9.300853920982798,375
0.06,0.298321,0.295902,9.5E+8,0.0036885374245641013,0.002031648324422173,0.8762847030886478,0.09110103207832232,0.909255614264833,11.61350263239393,1.6714595600000002,17.776373224831616,0.15625628270000003,10.696911068907694,360
0.07,0.291773,0.294726,9.5E+8,0.0006355681483052515,0.005020201738350723,0.33492367854059957,1.581791906839547,0.9112521317717011,11.854896072077768,1.62059624,17.33402669440111,0.1617962202,10.016279972404448,561
0.08,0.285534,0.293415,9.5E+8,0.0025605552996442564,0.004033121009192787,0.4930957840158512,1.0946804994944048,0.9165367762835103,12.006723765308571,1.5478827000000002,16.97536685653929,0.1641331244,9.430653962497775,442
0.09,0.279588,0.291972,9.5E+8,0.0007923673488429879,0.03516170480458169,3.6935730828258073,10.628460122866667,0.9106251129599591,12.391573729863694,1.5961652999999998,16.51345846865195,0.1736183856,9.193526909514125,291
0.1,0.273918,0.290399,9.5E+8,0.0025754409568267784,0.03955346748158971,4.4609689870057645,11.399624843244915,0.9133783441437608,12.606101353054878,1.5588879900000001,16.149001453410133,0.17587588980000002,8.86356846167325,363
0.01,0.357306,0.320184,1.0E+9,0.003529774118835368,0.2750153137554343,59.36431250950586,21.462376861381415,0.8626633106291127,11.359333585762968,2.21645925,21.59723555384911,0.4615173999999999,4.802547531252344,311
0.02,0.348828,0.319726,1.0E+9,0.0022782936779309204,0.24033058981328198,49.75617131529558,20.387670533843494,0.8744101581508609,11.390386513782367,2.16643219,20.66352887154173,0.43563711,4.973020296640936,508
0.03,0.340753,0.319131,1.0E+9,0.0017610035122054698,0.2127505642765725,41.31037906964219,20.384024892257713,0.8841895960381,11.460880195599023,2.12300448,19.836022216344883,0.413838012,5.13003740217078,316
0.04,0.333058,0.3184,1.0E+9,0.0032799573731986218,0.1790626452976723,33.630003666427434,18.78413756974012,0.8950438587638324,11.513662879950875,2.04292068,19.07507100165317,0.386302625,5.2883945067678475,280
0.05,0.325719,0.317534,1.0E+9,0.0036441614947748955,0.15669328313938669,27.561970776703472,18.46568600737003,0.9032253432159264,11.601825353855673,1.9998577199999998,18.441489252709875,0.36464625539999995,5.484377503907861,185
0.06,0.318718,0.316535,1.0E+9,0.0028864765961289208,0.12423294563440086,19.465706256508952,17.373897981882934,0.9144133957616081,11.643250795622137,1.9571853600000002,17.749728823587418,0.325394267,6.014812055677675,403
0.07,0.312035,0.315404,1.0E+9,0.0032997627263183634,0.09727174998939826,13.519843230989148,15.684709860943224,0.9242344469080676,11.727912431587178,1.8843506999999997,17.155274293774543,0.297328385,6.337607827116808,407
0.08,0.305653,0.314143,1.0E+9,0.003552267580011393,0.069685262789201,6.0088723969786155,15.074607827351262,0.9347125197756702,11.77209229320358,1.8458061200000002,16.56482367665464,0.25249167040000003,7.310364405589516,333
0.09,0.299557,0.312754,1.0E+9,0.0020118319428819097,0.049485956846361985,1.059015729893975,12.989461608396702,0.9442625226617093,11.85021330383947,1.7803477,16.070854612335275,0.22435521239999998,7.935397091759301,319
0.1,0.293731,0.311238,1.0E+9,0.003644296410831589,0.04010480363859172,3.8352069519732024,12.143635172623013,0.9526605717793503,11.953143676786995,1.72774632,15.598190609889253,0.19674205020000002,8.781784668013996,193
