0.01,0.048333,0.016328,250000000.0,0.0016207882463739,0.0231654714400549,1.23785378638374,1.3825035400359849,0.3308056497536522,32.623589029774465,0.1786560023999999,55.147058823529406,0.023836992,7.494905498143388,466.0
0.01,0.068039,0.035947,300000000.0,0.0038449015628202,0.0072496751344839,0.2686232905670521,0.3633906040977283,0.3698912326864693,28.46407833314357,0.2883792654,48.910385305146455,0.01730264431,16.666774178171842,425.0
0.01,0.088091,0.055802,350000000.0,0.0042803317553094,0.0087873619825431,0.2150706385336265,0.6471732855515486,0.4103251026470179,25.199072674125592,0.3358099764,44.18262150220913,0.026067489,12.882329264625373,234.0
0.01,0.108367,0.075816,400000000.0,0.0011881974186241,0.0040303003331792,0.0549698249929925,0.5802981798359169,0.449547731995171,22.65997945495196,0.4461080831999999,40.166019547462845,0.0320845833,13.904125823569595,293.0
0.01,0.128798,0.095942,450000000.0,0.0020270423917071,0.003830879424291,0.3571971652470418,0.2803582352017691,0.4906631610699546,20.48200996791152,0.5282367315,36.856546132110246,0.0377493321,13.993273579004594,233.0
0.01,0.149339,0.116151,500000000.0,0.0016900629357512,0.0016872236183952,0.0429245260707145,0.1482033954692124,0.5313847211306015,18.708140535551703,0.6381767326,33.94177100618494,0.04216044,15.136861299360252,286.0
0.01,0.169963,0.136421,550000000.0,0.0036301520265048,0.0193073916466815,0.1635885144883053,2.191710610082831,0.5700287008754288,17.307226343906127,0.8070877287,31.51481196162196,0.0535291152,15.077546596548263,176.0
0.01,0.190649,0.15674,600000000.0,0.0027527462998592,0.0003432815446377,0.1400669464073078,0.1645339781166099,0.6134134670317093,15.92289074773895,0.8883248791999999,29.38391720265108,0.0559009879,15.89104079500534,255.0
0.01,0.211384,0.177095,650000000.0,0.0013990923198726,0.0017784607250463,0.6569901835984382,0.709454354099831,0.6545314641705013,14.814814814814817,1.0191825,27.56339581036384,0.0639097595999999,15.947212231416374,235.0
0.01,0.232158,0.197481,700000000.0,0.0021252158070009,0.0041933426129511,0.4439623423189154,0.6922056564366286,0.6945028320012444,13.887602999722247,1.18098134,25.89779005524862,0.0736047359999999,16.04490966450855,302.0
0.01,0.252964,0.217891,750000000.0,0.0023671994658855,0.0026770225575925,0.119728912479522,0.3802268054111934,0.7371154978929316,13.00954032957502,1.3193779,24.41008950366151,0.080881719,16.312436435729065,249.0
0.01,0.273796,0.238321,800000000.0,0.002962331748624,0.0020310532786897,0.0387219154441842,0.2148163451376472,0.7778634617394181,12.276968407267963,1.4926730600000002,23.094688221709006,0.093247416,16.00766138120117,498.0
0.01,0.294649,0.258768,850000000.0,0.0036577011272563,0.0089285924796588,2.05424174187141,1.8895985895990288,0.8195816431522723,11.599133931333128,1.70004072,21.817124018229418,0.09322952,18.23500453504426,355.0
0.01,0.31552,0.279229,900000000.0,0.0016639948732708,0.0702557498459717,16.035846643454864,9.642564031136946,0.854355717387682,11.12759643916914,1.67489,21.63513545998702,0.1894293662999999,8.841765311865482,313.0
0.01,0.336406,0.299701,950000000.0,0.0015724189421524,0.1579930171324159,37.2090703399236,0.1115084112098263,0.8650094380712862,11.130899376669635,1.91750004,21.597753833601303,0.3250838052000001,5.89847912854442,205.0
0.01,0.357306,0.320184,1000000000.0,0.0035297741188353,0.2750153137554343,59.36431250950586,21.46237686138141,0.8626633106291127,11.359333585762968,2.21645925,21.59723555384911,0.4615173999999999,4.802547531252344,311.0
0.02,0.043028,0.015318,250000000.0,0.0042057656526249,0.0022724059056462,0.0591787036061455,0.0753733505618678,0.334480552054168,34.6628460507464,0.1836635108,50.62436719541006,0.0191184612,9.60660530566132,425.0
0.02,0.062168,0.034986,300000000.0,0.0031869254319624,0.001144059805624,0.2252180234794815,0.1006478433753302,0.3730294298198958,30.073981995709445,0.2508414084,45.824847250509166,0.023357852,10.73906146849462,562.0
0.02,0.081774,0.054896,350000000.0,0.004138653990103,0.0014667796857505,0.4530921381302039,0.2921412763774653,0.4128309508617528,26.50598151649556,0.3195410815,41.52057575198376,0.0272770784,11.714637352803884,485.0
0.02,0.101689,0.074965,400000000.0,0.0006888707752546,0.0006888707752546,0.0509572775662381,0.0559620931096238,0.4526590048155433,23.65557483046838,0.4006941309999999,38.098463361977736,0.0339320771999999,11.808712111500206,356.0
0.02,0.121823,0.095143,450000000.0,0.0018066571974604,0.0199109068503907,2.662142699912662,1.2595446665082388,0.4943685980334044,21.258202122985782,0.5118706623,34.73428273706148,0.02240912835,22.84206035617623,422.0
0.02,0.142116,0.115399,500000000.0,0.0010110252776266,0.001486142710913,0.0102988164426276,0.1963761431427874,0.5333289226732998,19.44037636568644,0.5992013622000001,32.507404464350216,0.0464515708,12.89948546153363,486.0
0.02,0.162528,0.135713,550000000.0,0.0019764275496899,0.0180366816000198,2.304311473484144,0.5392153281773282,0.5770845268016614,17.70308387721141,0.6989714383000001,30.03303633997397,0.0356667234,19.59729887326852,243.0
0.02,0.183033,0.15607,600000000.0,0.0022746049195312,0.0022746049195312,0.0076854504658385,0.014874145962046,0.615080440403572,16.45260005922936,0.8309871966,28.31168014092925,0.0579418102999999,14.341754120167696,178.0
0.02,0.203611,0.176462,650000000.0,0.0018125934867381,0.0010153154309343,0.0557096215090258,0.2776871547020276,0.656294977533193,15.277905093653558,0.9635188797,26.58396101019052,0.067344366,14.307342052934317,372.0
0.02,0.224247,0.19688,700000000.0,0.0020415182125675,0.0010931044281386,0.0240756010005949,0.5812060500360594,0.6965698695509646,14.287074959519954,1.10302494,25.04870581686613,0.078510643,14.049368313032412,247.0
0.02,0.244931,0.217319,750000000.0,0.0029697972526681,0.0026533833300482,1.0255286926035,0.349494705979031,0.7375739660133755,13.38927073105418,1.25854502,23.74858168192733,0.0890011044999999,14.140779792232808,250.0
0.02,0.265654,0.237776,800000000.0,0.0005461258492554,0.0013960155936293,0.1715070980280453,0.1092023564580324,0.7791492905455139,12.591286829513976,1.42217394,22.46630054917624,0.094116964,15.1107077784617,313.0
0.02,0.28641,0.258247,850000000.0,0.0019349168307367,0.0225641828832845,3.253223517543036,5.625488628724029,0.818284734888819,11.941724385001194,1.66320201,21.181952976064395,0.0976269753,17.03629560261507,256.0
