0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.09,0.239947,0.250369,8.5E+8,0.002236489888241754,0.0031225657536412504,1.0307921686037447,0.710472277059282,0.8366363198915444,13.766519823788547,1.19191344,17.957978330706148,0.1463817336,8.142501189779596,309
0.1,0.234626,0.248667,8.5E+8,0.002802109777171801,0.00481929304066112,0.18934655627314556,0.8205751407101003,0.8399242285844369,14.008218154650729,1.13215684,17.6039119804401,0.1612431375,7.021426508771575,239
0.01,0.31552,0.279229,9.0E+8,0.0016639948732708298,0.0702557498459717,16.035846643454864,9.642564031136946,0.854355717387682,11.127596439169139,1.67489,21.63513545998702,0.18942936629999998,8.841765311865482,313
0.02,0.307193,0.278731,9.0E+8,0.003191005031508273,0.03612560128082624,8.010660809413094,4.653792643874777,0.8585671318344616,11.32930513595166,1.6854520000000002,20.708697653014266,0.159602504,10.560310507409083,322
0.03,0.299304,0.278084,9.0E+8,0.001875759960030686,0.000993877563130302,0.23568599638512655,0.6352382454906658,0.8637875522491055,11.505714504870753,1.69598333,19.856591285162715,0.121679495,13.938119401300934,190
0.04,0.291823,0.27729,9.0E+8,0.00082173521373154,0.0016435779053600272,0.6643243938665444,0.1078573161242824,0.8658851817099907,11.764705882352942,1.6262625,19.334464757567293,0.12665517410000002,12.840079464230902,666
0.05,0.284724,0.276351,9.0E+8,0.0017234828432888768,0.0006051113278858713,0.30802961009424035,0.26535142529049427,0.8676483810353847,12.004801920768307,1.5603756,18.909549322407816,0.1343368875,11.61539193767609,710
0.06,0.277985,0.275268,9.0E+8,0.003085905963778538,0.027114775162238862,5.304022397769781,1.0639561470759396,0.8756209785448457,12.133958906325837,1.4958019999999999,18.276709380013404,0.1017508109,14.700639599521853,371
0.07,0.271582,0.274043,9.0E+8,0.0032073995870659944,0.00317232081761548,0.9483410811939041,0.1215927645440984,0.8724517483166497,12.498958420131656,1.4438403100000001,18.021265092809514,0.14423959620000001,10.01001353330189,412
0.08,0.265498,0.272679,9.0E+8,0.001989473107274361,0.043507285114388505,7.094357760547565,10.390508965369527,0.870880848795178,12.817226352217382,1.5068782799999998,17.404757300328757,0.12360758399999999,12.190823825178882,331
0.09,0.259713,0.271178,9.0E+8,0.0020883366104730277,0.0020760378292897204,0.45498384634928835,0.8727725126900787,0.8764732113336592,12.975778546712803,1.3433876,17.278783573636414,0.16430844150000004,8.176010847257654,330
0.1,0.254212,0.269542,9.0E+8,0.004067883680979006,0.0009717682914901468,0.24181766105346725,0.10132467141460433,0.8796135070103611,13.191451939143436,1.2962939999999998,16.9351196748457,0.17035840640000002,7.6092165182404505,290
0.01,0.336406,0.299701,9.5E+8,0.0015724189421524688,0.15799301713241595,37.2090703399236,0.11150841120982635,0.8650094380712862,11.130899376669635,1.9175000400000002,21.597753833601303,0.3250838052000001,5.89847912854442,205
0.02,0.328001,0.299224,9.5E+8,0.0006283821401158856,0.13170700901134566,29.85247426252513,1.8161293683174873,0.8715563963691574,11.26887536623845,1.8835065,20.736371595778994,0.302707249,6.222204807523456,310
0.03,0.320014,0.298605,9.5E+8,0.0020110322014417017,0.09224320375863204,21.075254903997475,0.5438559610429494,0.8840876010570454,11.297732921593733,1.7934571600000002,19.866234024236807,0.263255733,6.812604381155111,320
0.04,0.312421,0.297843,9.5E+8,0.002244187881810315,0.06047443793410554,13.876626256676294,0.8889248203076128,0.8932762985636313,11.394712853236099,1.7476526399999999,19.100980516999872,0.228310269,7.654726384646325,184
