0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.05,0.143672,0.132364,5.5E+8,0.001983112267569621,0.0009589377073676738,0.15040645616540282,0.0791726857502506,0.5821072337704151,19.573557428817494,0.5856140378000001,27.060344568387503,0.0676321765,8.658808101495891,275
0.06,0.138361,0.130858,5.5E+8,0.0019214892889639812,0.0183919273649704,2.5293956727538145,2.5681407891818275,0.585257745116428,20.09592454650197,0.523762914,26.370535321867035,0.0860323832,6.087974022321399,321
0.07,0.133467,0.129167,5.5E+8,0.0017271071397183544,0.0037061359830261207,0.04421837503099102,0.16198140390202842,0.588427800221067,20.719376761147025,0.5239008935999999,25.239777889954567,0.0819741762,6.3910479846944765,187
0.08,0.128954,0.127298,5.5E+8,0.004283107719347856,0.0016630983096131199,0.08509612309504089,0.025076464046175362,0.5921418274128588,21.174477696216826,0.505570912,24.455192652573228,0.0817850846,6.181700666725239,446
0.09,0.124794,0.125257,5.5E+8,0.001355424157820461,0.0008544909934289767,0.052138259249615015,0.4017708851910412,0.5957013673740585,21.70170286028444,0.47899466999999996,23.663660505350617,0.08945741930000001,5.354443194853039,432
0.1,0.120958,0.123053,5.5E+8,0.0022423720519806995,0.006721266254275023,0.4900456233165318,1.5127208647910533,0.5989883247585255,22.240343983986953,0.47030072949999996,22.89260823116447,0.0950455264,4.9481627101599175,386
0.01,0.190649,0.15674,6.0E+8,0.0027527462998592676,0.0003432815446377636,0.14006694640730788,0.16453397811660997,0.6134134670317093,15.92289074773895,0.8883248791999999,29.38391720265108,0.055900987900000004,15.89104079500534,255
0.02,0.183033,0.15607,6.0E+8,0.002274604919531204,0.002274604919531204,0.0076854504658385725,0.01487414596204606,0.615080440403572,16.45260005922936,0.8309871966,28.31168014092925,0.05794181029999999,14.341754120167696,178
0.03,0.175998,0.155204,6.0E+8,0.00269193806789623,0.0019943263761090972,0.5313267912422648,0.04012840678088714,0.6167108016155386,16.98465719300232,0.7853058115,27.374760470845878,0.0658887957,11.91865480552409,231
0.04,0.16949,0.154145,6.0E+8,0.0005609119541227284,0.01136413763653988,0.005601767998686391,1.9082415765299676,0.6215488433445286,17.42261455369069,0.7102320930000001,26.375172171262786,0.0649633674,10.932809080337178,181
0.05,0.163464,0.152898,6.0E+8,0.0024476471663847123,0.0033787866206343633,0.3583176307710989,0.20658219805663736,0.6217971001711723,17.99143607642762,0.7023258146999999,25.560194257476358,0.0774782844,9.06480854782582,326
0.06,0.157878,0.151468,6.0E+8,0.000332199247440448,0.0035604767583772325,0.20077417075800574,0.12694910001384563,0.6256737232707718,18.450638392088365,0.6513433164,24.689325981400707,0.0810277284,8.038523716036941,245
0.07,0.152696,0.149859,6.0E+8,0.0011724726135157462,0.0014062393257866488,0.3360683003391651,0.1580690491524983,0.6287329992511866,18.95638767076546,0.6298272755000001,23.88281498779323,0.08568211079999999,7.3507441590713025,115
0.08,0.147887,0.148078,6.0E+8,0.0027922023677556035,0.00643963545398944,0.759074760621703,0.25192883802915844,0.6324721459225925,19.35433924285825,0.6022370412,23.15291212183577,0.0829411864,7.261013102653183,383
0.09,0.143423,0.146129,6.0E+8,0.0023087596778356987,0.019007743323445844,2.6419266845257585,1.5240337912622581,0.6344341071067364,19.845469940728197,0.5561319551999999,22.700330415920497,0.12099471460000001,4.596332633524803,121
0.1,0.139279,0.144021,6.0E+8,0.004311402259641803,0.017304963350309517,2.630471623733921,1.3421163668934366,0.6380116447431595,20.27273587328189,0.5356726426999999,22.038837328892914,0.1259168058,4.254179093065907,289
