0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.01,0.211384,0.177095,6.5E+8,0.0013990923198726477,0.0017784607250463935,0.6569901835984382,0.709454354099831,0.6545314641705013,14.814814814814815,1.0191824999999999,27.56339581036384,0.06390975959999999,15.947212231416374,235
0.02,0.203611,0.176462,6.5E+8,0.001812593486738182,0.0010153154309343925,0.05570962150902581,0.27768715470202765,0.656294977533193,15.277905093653558,0.9635188796999999,26.583961010190517,0.067344366,14.307342052934315,372
0.03,0.196389,0.175641,6.5E+8,0.0024491119329500526,0.0013826768382573184,0.2672105969369343,0.062139165439623056,0.6582350714314973,15.736961927043446,0.9042628473000001,25.69813260236423,0.0738719046,12.240957535836975,192
0.04,0.18967,0.174636,6.5E+8,0.004855254704803931,0.0030770449146647026,0.5411192595135839,0.1635732858914496,0.6606835459736221,16.185245530174694,0.8582353585,24.849522336959524,0.0747684392,11.478577962611798,238
0.05,0.183413,0.173452,6.5E+8,0.0013988313506122247,0.002367467260759741,0.07053860832928471,0.2151272638512558,0.663009588655522,16.595306847223608,0.8117294921999999,24.15005232511337,0.08128678040000001,9.985996347814506,237
0.06,0.177582,0.172091,6.5E+8,0.0019153120789477923,0.0027215185738282788,0.7766192866842381,0.4205256751681208,0.6660290936115161,17.0264932234557,0.7773679421999998,23.362060014536393,0.08576598120000001,9.063826138562264,302
0.07,0.172143,0.170559,6.5E+8,0.002837519993934198,0.004657816650820717,0.19809659609423824,0.26861739858427547,0.66863147919751,17.46846941271006,0.7461071541,22.69460624858159,0.0901324296,8.277899058209787,231
0.08,0.167068,0.16886,6.5E+8,0.0018221364158883683,0.003711365984035477,0.3788788460921677,0.4147866146957946,0.671134334539212,17.87267506285224,0.7088222638999999,22.102161100196465,0.1052612,6.733936758273703,313
0.09,0.16233,0.167,6.5E+8,0.0008459829708583078,0.0006860099707730202,0.4135436145938365,0.4014903708234596,0.6753420532437704,18.245289674382395,0.6776982016000002,21.430102150153584,0.10686136649999999,6.341844801320225,384
0.1,0.157907,0.164982,6.5E+8,0.0027756947848172247,0.0023592298336633797,0.4535717240378989,0.737471541965462,0.6791728998179275,18.606959002666997,0.6447507085,20.891849857239027,0.11508124059999998,5.602570020434765,459
0.01,0.232158,0.197481,7.0E+8,0.00212521580700091,0.004193342612951133,0.4439623423189154,0.6922056564366286,0.6945028320012444,13.887602999722247,1.18098134,25.89779005524862,0.07360473599999999,16.04490966450855,302
0.02,0.224247,0.19688,7.0E+8,0.002041518212567524,0.0010931044281386505,0.024075601000594915,0.5812060500360594,0.6965698695509646,14.287074959519954,1.10302494,25.04870581686613,0.078510643,14.049368313032412,247
0.03,0.21686,0.1961,7.0E+8,0.002062718148710678,0.002823617126730773,1.0714449807688042,0.901781287100778,0.699129663693668,14.66992665036675,1.04918725,24.21568099876231,0.0792862278,13.232906636024875,302
0.04,0.209954,0.195145,7.0E+8,0.0008957849838907225,0.006003482424767295,0.899751596457582,0.5893780263340753,0.7007886264298765,15.079620395689238,0.977710288,23.60779581879705,0.0934204115,10.465703076034941,247
0.05,0.203492,0.194018,7.0E+8,0.002195959990946268,0.0054521664400493134,1.1742037808061545,0.2687815983425379,0.7044154221824636,15.414020593131513,0.9460477824,22.809062800952912,0.0859040118,11.012847509410497,437
0.06,0.197441,0.192723,7.0E+8,0.002715450549454107,0.0031143999283119355,0.8373429084995998,0.4668334127466145,0.706534509495753,15.80494589440189,0.9038563051999998,22.185520250449873,0.0947929089,9.5350624396758,241
